ID,name_lat,alts,name_cz,name_sk,Nazev_lidovy,Celed,Vyznam,Obrazek,Botanik_char,Oblast,Narok_char,Sklizen_uprava,Uziti,Uzitek,Typ,Barva,Temp
1953,Melilotus officinalis (L.) Pall. ,,komonice lékařská,Komonica lekárska,,Fabaceae,0,,,,,,,,,#ffd700,Fabaceae
1954,Melilotus sulcatus Desf.,,komonice brázditá,,,Fabaceae,0,,,,,,,,,,Fabaceae
1955,Melilotus wolgicus Poir. ,,komonice povolžská,,,Fabaceae,0,,,,,,,,,,Fabaceae
1956,Melissa officinalis L.,,meduňka lékařská,Medovka lekárska,"dubravník, marulka, materník, marule, medlinka, meden, medunice, rojovník, včelník, thé matkové, doubravnice, včelanka, doušek lékařský, doušník, doušník lékařský, lemonika, marulka horní, matečník, mateřník, matkové thé, medinice, medlinka, medunka, medun, meduň, medunice, melisa, modra, planá máta, rojovník, včelanka, včelník, včelanka, lemonika",Lamiaceae,1,,,,,,,,,#ffffff,Lamiaceae
1957,Mentha aquatica L.,,máta vodní,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1958,Mentha arvensis L.,,máta rolní,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1959,Mentha ´dalmatica Tausch (M. arvensis ´ M. longifolia),,máta dalmatská,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1960,Mentha ´dumetorum Schult. (M. aquatica ´ M. longifolia) ,,máta křovištní,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1961,Mentha ´gracilis Sole (M. arvensis ´ M. spicata),"Syn.: Mentha gentilis auct., M. ´rubra auct. ",máta jemná,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1962,Mentha longifolia (L.) L.,,máta dlouholistá,Mäta dlholistá,,Lamiaceae,0,,,,,,,,,#800080,Lamiaceae
1963,Mentha ´niliaca Jacq. (M. longifolia ´ M. suaveolens) ,,máta hebká,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1964,Mentha ´piperita L. (M. aquatica ´ M. spicata) ,,máta peprná,Mäta pieporná,"balšám, balšán, balšán kadeřavý, balšán kudrnatý, balšán zahradní, balšínek, fefrmincka, koření větrové, kučeračka, máta pepřová, nána, peprný balšán, větrová zelina, fefrmincové koření, fefrminc",Lamiaceae,1,,,,,,,,,#800080,Lamiaceae
1965,Mentha ´rotundifolia (L.) Huds. (M. spicata ´ M. suaveolens),"Syn.: Mentha suaveolens auct., M. ´villosa Huds. ",máta huňatá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1966,Mentha spicata L.,,máta klasnatá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1967,Mentha spicata subsp. spicata,,máta klasnatá pravá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1968,Mentha suaveolens Ehrh.,Syn.: Mentha rotundifolia auct.,máta vonná,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1969,Mentha ´verticillata L. (M. aquatica ´ M. arvensis),,máta přeslenitá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1970,Menyanthes trifoliata L.,,vachta trojlistá,Vachta trojlistá,,Menyanthaceae,0,,,,,,,,,#990000#ffffff,Menyanthaceae
1971,Mercurialis annua L.,,bažanka roční,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1972,Mercurialis ovata Sternb. et Hoppe,,bažanka vejčitá,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1973,Mercurialis perennis L.,,bažanka vytrvalá,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1974,Mespilus germanica L.,,mišpule obecná,,,Rosaceae,0,,,,,,,,,,Rosaceae
1975,Metasequoia glyptostroboides Hu et W.C. Cheng,,metasekvoje čínská,,,Cupressaceae,0,,,,,,,,,,Cupressaceae
1976,Meum athamanticum Jacq. ,,koprník štětinolistý,,,Apiaceae,0,,,,,,,,,,Apiaceae
1977,Mibora minima (L.) Desv.,,trpaslička nejmenší,,,Poaceae,0,,,,,,,,,,Poaceae
1978,Microrrhinum littorale (Willd.) Speta,,hledíček pobřežní,,,Plantaginaceae,0,,,,,,,,,,Plantaginaceae
1979,Microrrhinum minus (L.) Fourr.,Syn.: Chaenorhinum minus (L.) Lange,hledíček menší,,,Plantaginaceae,0,,,,,,,,,,Plantaginaceae
1980,Milium effusum L. ,,pšeníčko rozkladité,,,Poaceae,0,,,,,,,,,,Poaceae
1981,Mimulus moschatus Lindl.,,kejklířka pižmová,,,Phrymaceae,0,,,,,,,,,,Phrymaceae
1982,Minuartia caespitosa (Willd.) Degen,"Syn.: Minuartia verna subsp. hercynica (Willk.) O. Schwarz, M. verna subsp. collina auct.",kuřička hercynská,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
1983,Minuartia corcontica Dvořáková,"Syn.: Minuartia gerardii auct., M. verna subsp. gerardii auct.",kuřička krkonošská,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
1984,Minuartia fastigiata (Sm.) Rchb.,"Syn.: Minuartia fasciculata auct., M. rubra auct.",kuřička svazčitá,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
1985,Minuartia setacea (Thuill.) Hayek,,kuřička štětinkatá,,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
1986,Minuartia smejkalii Dvořáková,"Syn.: Minuartia verna auct., M. verna subsp. collina auct.",kuřička hadcová (kuřička smejkalova),,,Caryophyllaceae,0,,,,,,,,,,Caryophyllaceae
